index,title,year,image,image_link,state,category,decade
9471,"Brown's corridor to night club, Fallsburg, New York",1977.0,10615v.jpg,https://cdn.loc.gov/service/pnp/mrg/10600/10615v.jpg,NY,Entertainment,1970
9472,"Brown's corridor to night club, Fallsburg, New York",1977.0,10616v.jpg,https://cdn.loc.gov/service/pnp/mrg/10600/10616v.jpg,NY,Entertainment,1970
9473,"Brown's lobby, Fallsburg, New York",1977.0,10617v.jpg,https://cdn.loc.gov/service/pnp/mrg/10600/10617v.jpg,NY,Other,1970
9474,"Brown's lobby, Fallsburg, New York",1977.0,10618v.jpg,https://cdn.loc.gov/service/pnp/mrg/10600/10618v.jpg,NY,Other,1970
9475,"Brown's lobby, Fallsburg, New York",1977.0,10619v.jpg,https://cdn.loc.gov/service/pnp/mrg/10600/10619v.jpg,NY,Other,1970
9476,"Brown's lobby, Fallsburg, New York",1977.0,10620v.jpg,https://cdn.loc.gov/service/pnp/mrg/10600/10620v.jpg,NY,Other,1970
9477,"Brown's Room 533, Fallsburg, New York",1977.0,10621v.jpg,https://cdn.loc.gov/service/pnp/mrg/10600/10621v.jpg,NY,Other,1970
9478,"Broken Wheel Ranch Resort, Round Top, New York",1977.0,10622v.jpg,https://cdn.loc.gov/service/pnp/mrg/10600/10622v.jpg,NY,Other,1970
9479,"Bungalow Colony, South Ulster, New York",1978.0,10623v.jpg,https://cdn.loc.gov/service/pnp/mrg/10600/10623v.jpg,NY,Other,1970
9480,"Carnival Lodge, Rt 42, backboard, Kiamesha Lake, New York",1978.0,10624v.jpg,https://cdn.loc.gov/service/pnp/mrg/10600/10624v.jpg,NY,Lodging,1970
9481,"Carnival Lodge, Rt 42, backboard, Kiamesha Lake, New York",1978.0,10625v.jpg,https://cdn.loc.gov/service/pnp/mrg/10600/10625v.jpg,NY,Lodging,1970
9482,"Commodoe Hotel Days of Decision Retreat, Swan Lake, New York",1977.0,10626v.jpg,https://cdn.loc.gov/service/pnp/mrg/10600/10626v.jpg,NY,Lodging,1970
9483,"Cold Spring Hotel, Stamford, New York",1978.0,10627v.jpg,https://cdn.loc.gov/service/pnp/mrg/10600/10627v.jpg,NY,Lodging,1970
9484,"Colonial Manor, South Westerlo, New York",1976.0,10628v.jpg,https://cdn.loc.gov/service/pnp/mrg/10600/10628v.jpg,NY,Other,1970
9485,"Concord lobby, Kiamesha Lake, New York",1977.0,10629v.jpg,https://cdn.loc.gov/service/pnp/mrg/10600/10629v.jpg,NY,Other,1970
9486,"Concord lobby, Kiamesha Lake, New York",1977.0,10630v.jpg,https://cdn.loc.gov/service/pnp/mrg/10600/10630v.jpg,NY,Other,1970
9487,"Concord lobby, Kiamesha Lake, New York",1977.0,10631v.jpg,https://cdn.loc.gov/service/pnp/mrg/10600/10631v.jpg,NY,Other,1970
9488,"Concord main lobby, Kiamesha Lake, New York",1977.0,10632v.jpg,https://cdn.loc.gov/service/pnp/mrg/10600/10632v.jpg,NY,Other,1970
9489,"Concord dining room, Kiamesha Lake, New York",1977.0,10633v.jpg,https://cdn.loc.gov/service/pnp/mrg/10600/10633v.jpg,NY,Other,1970
9490,"Concord Room B233 $60 / 322 wk, Kiamesha Lake, New York",1977.0,10634v.jpg,https://cdn.loc.gov/service/pnp/mrg/10600/10634v.jpg,NY,Other,1970
9491,"Concord Room B233 $60 / 322 wk, Kiamesha Lake, New York",1977.0,10635v.jpg,https://cdn.loc.gov/service/pnp/mrg/10600/10635v.jpg,NY,Other,1970
9492,"Concord Room B233 $60 / 322 wk, Kiamesha Lake, New York",1977.0,10636v.jpg,https://cdn.loc.gov/service/pnp/mrg/10600/10636v.jpg,NY,Other,1970
9493,"Concord Room D-249, Kiamesha Lake, New York",1978.0,10637v.jpg,https://cdn.loc.gov/service/pnp/mrg/10600/10637v.jpg,NY,Other,1970
9494,"Concord Room D-249, Kiamesha Lake, New York",1978.0,10638v.jpg,https://cdn.loc.gov/service/pnp/mrg/10600/10638v.jpg,NY,Other,1970
9495,"Concord Room D-249, Kiamesha Lake, New York",1978.0,10639v.jpg,https://cdn.loc.gov/service/pnp/mrg/10600/10639v.jpg,NY,Other,1970
9496,"Concord standard room, Kiamesha Lake, New York",1978.0,10640v.jpg,https://cdn.loc.gov/service/pnp/mrg/10600/10640v.jpg,NY,Other,1970
9497,"Concord pool dance lesson, Kiamesha Lake, New York",1977.0,10641v.jpg,https://cdn.loc.gov/service/pnp/mrg/10600/10641v.jpg,NY,Other,1970
9498,"Concord pool action, Kiamesha Lake, New York",1977.0,10642v.jpg,https://cdn.loc.gov/service/pnp/mrg/10600/10642v.jpg,NY,Other,1970
9499,"Concord indoor pool, Kiamesha Lake, New York",1977.0,10643v.jpg,https://cdn.loc.gov/service/pnp/mrg/10600/10643v.jpg,NY,Other,1970
9500,"Concord indoor tennis, Kiamesha Lake, New York",1977.0,10644v.jpg,https://cdn.loc.gov/service/pnp/mrg/10600/10644v.jpg,NY,Other,1970
9501,"Concord indoor tennis, Kiamesha Lake, New York",1977.0,10645v.jpg,https://cdn.loc.gov/service/pnp/mrg/10600/10645v.jpg,NY,Other,1970
9502,"Concord indoor ping pong, Kiamesha Lake, New York",1977.0,10646v.jpg,https://cdn.loc.gov/service/pnp/mrg/10600/10646v.jpg,NY,Other,1970
9503,"Concord miniature golf, Kiamesha Lake, New York",1977.0,10647v.jpg,https://cdn.loc.gov/service/pnp/mrg/10600/10647v.jpg,NY,Other,1970
9504,"Concord nite club, Kiamesha Lake, New York",1978.0,10648v.jpg,https://cdn.loc.gov/service/pnp/mrg/10600/10648v.jpg,NY,Entertainment,1970
9505,"Concord nite club, Kiamesha Lake, New York",1978.0,10649v.jpg,https://cdn.loc.gov/service/pnp/mrg/10600/10649v.jpg,NY,Entertainment,1970
9506,"Concord nite club, Kiamesha Lake, New York",1978.0,10650v.jpg,https://cdn.loc.gov/service/pnp/mrg/10600/10650v.jpg,NY,Entertainment,1970
9507,"Concord kid's putting, Kiamesha Lake, New York",1978.0,10651v.jpg,https://cdn.loc.gov/service/pnp/mrg/10600/10651v.jpg,NY,Other,1970
9508,"Concord kid's putting, Kiamesha Lake, New York",1978.0,10652v.jpg,https://cdn.loc.gov/service/pnp/mrg/10600/10652v.jpg,NY,Other,1970
9509,"Concord yoga, Kiamesha Lake, New York",1977.0,10653v.jpg,https://cdn.loc.gov/service/pnp/mrg/10600/10653v.jpg,NY,Other,1970
9510,"Concord art show, Kiamesha Lake, New York",1977.0,10654v.jpg,https://cdn.loc.gov/service/pnp/mrg/10600/10654v.jpg,NY,Other,1970
9511,"Concord art show, Kiamesha Lake, New York",1977.0,10655v.jpg,https://cdn.loc.gov/service/pnp/mrg/10600/10655v.jpg,NY,Other,1970
9512,"Concord day show, Kiamesha Lake, New York",1977.0,10656v.jpg,https://cdn.loc.gov/service/pnp/mrg/10600/10656v.jpg,NY,Other,1970
9513,"Delaware Inn, Stamford, New York",1976.0,10657v.jpg,https://cdn.loc.gov/service/pnp/mrg/10600/10657v.jpg,DE,Lodging,1970
9514,"Delaware Inn, Stamford, New York",1976.0,10658v.jpg,https://cdn.loc.gov/service/pnp/mrg/10600/10658v.jpg,DE,Lodging,1970
9515,"Dellwood Hotel, Purling, New York",1977.0,10659v.jpg,https://cdn.loc.gov/service/pnp/mrg/10600/10659v.jpg,NY,Lodging,1970
9516,"Dellwood Hotel, Purling, New York",1977.0,10660v.jpg,https://cdn.loc.gov/service/pnp/mrg/10600/10660v.jpg,NY,Lodging,1970
9517,"Dellwood Hotel, Purling, New York",1977.0,10661v.jpg,https://cdn.loc.gov/service/pnp/mrg/10600/10661v.jpg,NY,Lodging,1970
9518,"Edgewood Inn, Livingston Manor, New York",1977.0,10662v.jpg,https://cdn.loc.gov/service/pnp/mrg/10600/10662v.jpg,NY,Lodging,1970
9519,"Edgewood Inn, Livingston Manor, New York",1977.0,10663v.jpg,https://cdn.loc.gov/service/pnp/mrg/10600/10663v.jpg,NY,Lodging,1970
9520,"Edgewood Inn, Livingston Manor, New York",1977.0,10664v.jpg,https://cdn.loc.gov/service/pnp/mrg/10600/10664v.jpg,NY,Lodging,1970
9521,"Edgewood Inn, Livingston Manor, New York",1977.0,10665v.jpg,https://cdn.loc.gov/service/pnp/mrg/10600/10665v.jpg,NY,Lodging,1970
9522,"Irving Field Trio, Granit, Kerhonkson, New York",1977.0,10666v.jpg,https://cdn.loc.gov/service/pnp/mrg/10600/10666v.jpg,NY,Other,1970
9523,"Comedian Eddie Shaffer, Granit, Kerhonkson, New York",1977.0,10667v.jpg,https://cdn.loc.gov/service/pnp/mrg/10600/10667v.jpg,NY,Other,1970
9524,"Granit, dinner guests my table, Kerhonkson, New York",1977.0,10668v.jpg,https://cdn.loc.gov/service/pnp/mrg/10600/10668v.jpg,NY,Lodging,1970
9525,"Granit main lobby, Kerhonkson, New York",1977.0,10669v.jpg,https://cdn.loc.gov/service/pnp/mrg/10600/10669v.jpg,NY,Other,1970
9526,"Granit main lobby, Kerhonkson, New York",1977.0,10670v.jpg,https://cdn.loc.gov/service/pnp/mrg/10600/10670v.jpg,NY,Other,1970
9527,"Granit main lobby, Kerhonkson, New York",1977.0,10671v.jpg,https://cdn.loc.gov/service/pnp/mrg/10600/10671v.jpg,NY,Other,1970
9528,"Granit Room 800, Kerhonkson, New York",1977.0,10672v.jpg,https://cdn.loc.gov/service/pnp/mrg/10600/10672v.jpg,NY,Other,1970
9529,"Granit, dining room table service, Kerhonkson, New York",1977.0,10673v.jpg,https://cdn.loc.gov/service/pnp/mrg/10600/10673v.jpg,NY,Other,1970
9530,"Granit indoor pool, Kerhonkson, New York",1977.0,10674v.jpg,https://cdn.loc.gov/service/pnp/mrg/10600/10674v.jpg,NY,Other,1970
9531,"Singer Vicky Stuart, Granit, Kerhonkson, New York",1977.0,10675v.jpg,https://cdn.loc.gov/service/pnp/mrg/10600/10675v.jpg,NY,Other,1970
9532,"Singer Vicky Stuart, Granit, Kerhonkson, New York",1977.0,10676v.jpg,https://cdn.loc.gov/service/pnp/mrg/10600/10676v.jpg,NY,Other,1970
9533,"Singer Vicky Stuart, Granit, Kerhonkson, New York",1977.0,10677v.jpg,https://cdn.loc.gov/service/pnp/mrg/10600/10677v.jpg,NY,Other,1970
9534,"Granit indoor pool, Kerhonkson, New York",1977.0,10678v.jpg,https://cdn.loc.gov/service/pnp/mrg/10600/10678v.jpg,NY,Other,1970
9535,"Granit, Kerhonkson, New York",1977.0,10679v.jpg,https://cdn.loc.gov/service/pnp/mrg/10600/10679v.jpg,NY,Other,1970
9536,"Granit-2 of 3 owners, L: Gene Pittelli, R: Michael Hobson, Kerhonkson, New York",1977.0,10680v.jpg,https://cdn.loc.gov/service/pnp/mrg/10600/10680v.jpg,NY,Other,1970
9537,"Gavin's Golden Hill, East Durham, New York",1977.0,10681v.jpg,https://cdn.loc.gov/service/pnp/mrg/10600/10681v.jpg,NY,Other,1970
9538,"Gavin's Golden Hill, East Durham, New York",1977.0,10682v.jpg,https://cdn.loc.gov/service/pnp/mrg/10600/10682v.jpg,NY,Other,1970
9539,"Gavin's Golden Hill, East Durham, New York",1977.0,10683v.jpg,https://cdn.loc.gov/service/pnp/mrg/10600/10683v.jpg,NY,Other,1970
9540,"Gavin's Golden Hill, East Durham, New York",1977.0,10684v.jpg,https://cdn.loc.gov/service/pnp/mrg/10600/10684v.jpg,NY,Other,1970
9541,"Gavin's Golden Hill, East Durham, New York",1977.0,10685v.jpg,https://cdn.loc.gov/service/pnp/mrg/10600/10685v.jpg,NY,Other,1970
9542,"Palace Hotel, Fleischmanns, New York",1978.0,10686v.jpg,https://cdn.loc.gov/service/pnp/mrg/10600/10686v.jpg,NY,Lodging,1970
9543,"Palace Hotel, Fleischmanns, New York",1978.0,10687v.jpg,https://cdn.loc.gov/service/pnp/mrg/10600/10687v.jpg,NY,Lodging,1970
9544,"Fries Barn-Menges, Livingston Manor, New York",1978.0,10688v.jpg,https://cdn.loc.gov/service/pnp/mrg/10600/10688v.jpg,NY,Entertainment,1970
9545,"Fries Shandelee, Livingston Manor, New York",1977.0,10689v.jpg,https://cdn.loc.gov/service/pnp/mrg/10600/10689v.jpg,NY,Other,1970
9546,"Fowler House, Prattsville, New York",1978.0,10690v.jpg,https://cdn.loc.gov/service/pnp/mrg/10600/10690v.jpg,NY,Other,1970
9547,"The Ferm, Kenoza Lake, New York",1976.0,10691v.jpg,https://cdn.loc.gov/service/pnp/mrg/10600/10691v.jpg,NY,Other,1970
9548,"The Ferm, Kenoza Lake, New York",1976.0,10692v.jpg,https://cdn.loc.gov/service/pnp/mrg/10600/10692v.jpg,NY,Other,1970
9549,"Erin's Irish Melody, East Durham, New York",1977.0,10693v.jpg,https://cdn.loc.gov/service/pnp/mrg/10600/10693v.jpg,NY,Other,1970
9550,"Emerald Isle Hotel, Route 23-B, South Cairo, New York",1977.0,10694v.jpg,https://cdn.loc.gov/service/pnp/mrg/10600/10694v.jpg,NY,Lodging,1970
9551,"Emerald Isle Hotel, Route 23-B, South Cairo, New York",1977.0,10695v.jpg,https://cdn.loc.gov/service/pnp/mrg/10600/10695v.jpg,NY,Lodging,1970
9552,"Emerald Isle Hotel, Route 23-B, South Cairo, New York",1977.0,10696v.jpg,https://cdn.loc.gov/service/pnp/mrg/10600/10696v.jpg,NY,Lodging,1970
9553,"Edgewood Inn, Livingston Manor, New York",1977.0,10697v.jpg,https://cdn.loc.gov/service/pnp/mrg/10600/10697v.jpg,NY,Lodging,1970
9554,"Bar at Emerald Isle Hotel, South Cairo, New York",1977.0,10698v.jpg,https://cdn.loc.gov/service/pnp/mrg/10600/10698v.jpg,NY,Lodging,1970
9555,"Edgewood Inn, Livingston Manor, New York",1977.0,10699v.jpg,https://cdn.loc.gov/service/pnp/mrg/10600/10699v.jpg,NY,Lodging,1970
9556,"Edgewood Inn, Livingston Manor, New York",1977.0,10700v.jpg,https://cdn.loc.gov/service/pnp/mrg/10700/10700v.jpg,NY,Lodging,1970
9557,"Edgewood Inn, Livingston Manor, New York",1977.0,10701v.jpg,https://cdn.loc.gov/service/pnp/mrg/10700/10701v.jpg,NY,Lodging,1970
9558,"Edgewood Inn, Livingston Manor, New York",1977.0,10702v.jpg,https://cdn.loc.gov/service/pnp/mrg/10700/10702v.jpg,NY,Lodging,1970
9559,"Edgewood Inn, Livingston Manor, New York",1977.0,10703v.jpg,https://cdn.loc.gov/service/pnp/mrg/10700/10703v.jpg,NY,Lodging,1970
9560,"Edgewood Inn, Livingston Manor, New York",1977.0,10704v.jpg,https://cdn.loc.gov/service/pnp/mrg/10700/10704v.jpg,NY,Lodging,1970
9561,"Edgewood Inn, Livingston Manor, New York",1977.0,10705v.jpg,https://cdn.loc.gov/service/pnp/mrg/10700/10705v.jpg,NY,Lodging,1970
9562,"Fleischmanns Park Hotel entry, Fleischmanns, New York",1978.0,10706v.jpg,https://cdn.loc.gov/service/pnp/mrg/10700/10706v.jpg,NY,Lodging,1970
9563,"View from Fleischmanns Park Hotel, Fleischmanns, New York",1978.0,10707v.jpg,https://cdn.loc.gov/service/pnp/mrg/10700/10707v.jpg,NY,Lodging,1970
9564,"Fleischmanns Park Hotel gazebo, Fleischmanns, New York",1978.0,10708v.jpg,https://cdn.loc.gov/service/pnp/mrg/10700/10708v.jpg,NY,Lodging,1970
9565,"Fleischmanns Park Hotel, Fleischmanns, New York",1978.0,10709v.jpg,https://cdn.loc.gov/service/pnp/mrg/10700/10709v.jpg,NY,Lodging,1970
9566,"Fleischmanns Park Hotel, B. Cromley, Fleischmanns, New York",1978.0,10710v.jpg,https://cdn.loc.gov/service/pnp/mrg/10700/10710v.jpg,NY,Lodging,1970
9567,"Hotel Mathes, Fleischmanns, New York",1978.0,10711v.jpg,https://cdn.loc.gov/service/pnp/mrg/10700/10711v.jpg,NY,Lodging,1970
9568,"Hotel Mathes, Fleischmanns, New York",1978.0,10712v.jpg,https://cdn.loc.gov/service/pnp/mrg/10700/10712v.jpg,NY,Lodging,1970
9569,"Hotel Mathes, Fleischmanns, New York",1978.0,10713v.jpg,https://cdn.loc.gov/service/pnp/mrg/10700/10713v.jpg,NY,Lodging,1970
9570,"Hotel Mathes, Fleischmanns, New York",1978.0,10714v.jpg,https://cdn.loc.gov/service/pnp/mrg/10700/10714v.jpg,NY,Lodging,1970
9571,"Hotel Mathes, Fleischmanns, New York",1978.0,10715v.jpg,https://cdn.loc.gov/service/pnp/mrg/10700/10715v.jpg,NY,Lodging,1970
9572,"Hotel Mathes, Fleischmanns, New York",1978.0,10716v.jpg,https://cdn.loc.gov/service/pnp/mrg/10700/10716v.jpg,NY,Lodging,1970
9573,"Hotel Mathes bungalows, Fleischmanns, New York",1978.0,10717v.jpg,https://cdn.loc.gov/service/pnp/mrg/10700/10717v.jpg,NY,Lodging,1970
9574,"Hotel Mathes, Fleischmanns, New York",1978.0,10718v.jpg,https://cdn.loc.gov/service/pnp/mrg/10700/10718v.jpg,NY,Lodging,1970
9575,"Hotel Mathes, Fleischmanns, New York",1978.0,10719v.jpg,https://cdn.loc.gov/service/pnp/mrg/10700/10719v.jpg,NY,Lodging,1970
9576,"Hotel Mathes gate entry, Fleischmanns, New York",1976.0,10720v.jpg,https://cdn.loc.gov/service/pnp/mrg/10700/10720v.jpg,NY,Lodging,1970
9577,"Regis Hotel, Lake Switzerland, Fleischmanns, New York",1978.0,10721v.jpg,https://cdn.loc.gov/service/pnp/mrg/10700/10721v.jpg,NY,Lodging,1970
9578,"Regis Hotel, Lake Switzerland, Fleischmanns, New York",1978.0,10722v.jpg,https://cdn.loc.gov/service/pnp/mrg/10700/10722v.jpg,NY,Lodging,1970
9579,"Regis Hotel, Lake Switzerland, Fleischmanns, New York",1978.0,10723v.jpg,https://cdn.loc.gov/service/pnp/mrg/10700/10723v.jpg,NY,Lodging,1970
9580,"Regis Hotel, Lake Switzerland, Fleischmanns, New York",1978.0,10724v.jpg,https://cdn.loc.gov/service/pnp/mrg/10700/10724v.jpg,NY,Lodging,1970
9581,"Palace Hotel, Fleischmanns, New York",1978.0,10725v.jpg,https://cdn.loc.gov/service/pnp/mrg/10700/10725v.jpg,NY,Lodging,1970
9582,"Grossinger's Jenny, Liberty, New York",1977.0,10726v.jpg,https://cdn.loc.gov/service/pnp/mrg/10700/10726v.jpg,NY,Other,1970
9583,"Grossinger's corridor by inside pool, Liberty, New York",1977.0,10727v.jpg,https://cdn.loc.gov/service/pnp/mrg/10700/10727v.jpg,NY,Other,1970
9584,"Grossinger's Room 7276 $78 day, Liberty, New York",1977.0,10728v.jpg,https://cdn.loc.gov/service/pnp/mrg/10700/10728v.jpg,NY,Other,1970
9585,"Grossinger's corridor, Liberty, New York",1977.0,10729v.jpg,https://cdn.loc.gov/service/pnp/mrg/10700/10729v.jpg,NY,Other,1970
9586,"Grossinger's corridor, Liberty, New York",1977.0,10730v.jpg,https://cdn.loc.gov/service/pnp/mrg/10700/10730v.jpg,NY,Other,1970
9587,"Grossinger's lobby corridor, Liberty, New York",1977.0,10731v.jpg,https://cdn.loc.gov/service/pnp/mrg/10700/10731v.jpg,NY,Other,1970
9588,"Grossinger's jewelry store, Liberty, New York",1977.0,10732v.jpg,https://cdn.loc.gov/service/pnp/mrg/10700/10732v.jpg,NY,Other,1970
9589,"Greenville Arms, Greenville, New York",1976.0,10733v.jpg,https://cdn.loc.gov/service/pnp/mrg/10700/10733v.jpg,NY,Other,1970
9590,"Greenville Arms, Greenville, New York",1976.0,10734v.jpg,https://cdn.loc.gov/service/pnp/mrg/10700/10734v.jpg,NY,Other,1970
9591,"Gavin's Golden Hill, East Durham, New York",1977.0,10735v.jpg,https://cdn.loc.gov/service/pnp/mrg/10700/10735v.jpg,NY,Other,1970
9592,"Gavin's Golden Hill, East Durham, New York",1977.0,10736v.jpg,https://cdn.loc.gov/service/pnp/mrg/10700/10736v.jpg,NY,Other,1970
9593,"New Fleischmann's Hotel, Main Street, Fleischmanns, New York",1976.0,10737v.jpg,https://cdn.loc.gov/service/pnp/mrg/10700/10737v.jpg,NY,Lodging,1970
9594,"Alpine Hotel entry, Fleischmanns, New York",1976.0,10738v.jpg,https://cdn.loc.gov/service/pnp/mrg/10700/10738v.jpg,NY,Lodging,1970
9595,"Greenville Arms, Greenville, New York",1976.0,10739v.jpg,https://cdn.loc.gov/service/pnp/mrg/10700/10739v.jpg,NY,Other,1970
9596,"Great Escape Ranch 76 23A Hunter House in 77, Hunter, New York",1976.0,10740v.jpg,https://cdn.loc.gov/service/pnp/mrg/10700/10740v.jpg,NY,Other,1970
9597,"McHarvey Norman Granit, Kerhonkson, New York",1977.0,10741v.jpg,https://cdn.loc.gov/service/pnp/mrg/10700/10741v.jpg,NY,Other,1970
9598,"Granit Room 800 $30 day + 15 sing occ., Kerhonkson, New York",1977.0,10742v.jpg,https://cdn.loc.gov/service/pnp/mrg/10700/10742v.jpg,NY,Other,1970
9599,"Granit vocalist VP Sweet 'n Low, Kerhonkson, New York",1977.0,10743v.jpg,https://cdn.loc.gov/service/pnp/mrg/10700/10743v.jpg,NY,Other,1970
9600,"Granit indoor pool, Kerhonkson, New York",1977.0,10744v.jpg,https://cdn.loc.gov/service/pnp/mrg/10700/10744v.jpg,NY,Other,1970
9601,"Comedian Eddie Shaffer, Granit, Kerhonkson, New York",1977.0,10745v.jpg,https://cdn.loc.gov/service/pnp/mrg/10700/10745v.jpg,NY,Other,1970
9602,"Grossinger's, Liberty, New York",1977.0,10746v.jpg,https://cdn.loc.gov/service/pnp/mrg/10700/10746v.jpg,NY,Other,1970
9603,"Grossinger's bridge, Liberty, New York",1977.0,10747v.jpg,https://cdn.loc.gov/service/pnp/mrg/10700/10747v.jpg,NY,Other,1970
9604,"Grossinger's main lobby, Liberty, New York",1977.0,10748v.jpg,https://cdn.loc.gov/service/pnp/mrg/10700/10748v.jpg,NY,Other,1970
9605,"Grossinger's indoor pool, Liberty, New York",1977.0,10749v.jpg,https://cdn.loc.gov/service/pnp/mrg/10700/10749v.jpg,NY,Other,1970
9606,"Grossinger's sign, Liberty, New York",1976.0,10750v.jpg,https://cdn.loc.gov/service/pnp/mrg/10700/10750v.jpg,NY,Sign/Billboard,1970
9607,"Grossinger's sign, Liberty, New York",1976.0,10751v.jpg,https://cdn.loc.gov/service/pnp/mrg/10700/10751v.jpg,NY,Sign/Billboard,1970
9608,"Grossinger's back above, Liberty, New York",1976.0,10752v.jpg,https://cdn.loc.gov/service/pnp/mrg/10700/10752v.jpg,NY,Other,1970
9609,"Grossinger's, Liberty, New York",1977.0,10753v.jpg,https://cdn.loc.gov/service/pnp/mrg/10700/10753v.jpg,NY,Other,1970
9610,"Grossinger's back above, Liberty, New York",1976.0,10754v.jpg,https://cdn.loc.gov/service/pnp/mrg/10700/10754v.jpg,NY,Other,1970
9611,"Grossinger's front, Liberty, New York",1976.0,10755v.jpg,https://cdn.loc.gov/service/pnp/mrg/10700/10755v.jpg,NY,Other,1970
9612,"Grossinger's above, rear, Liberty, New York",1976.0,10756v.jpg,https://cdn.loc.gov/service/pnp/mrg/10700/10756v.jpg,NY,Other,1970
9613,"Grossinger's luggage carts, Liberty, New York",1977.0,10757v.jpg,https://cdn.loc.gov/service/pnp/mrg/10700/10757v.jpg,NY,Other,1970
9614,"Grossinger's main lonny stair, Liberty, New York",1977.0,10758v.jpg,https://cdn.loc.gov/service/pnp/mrg/10700/10758v.jpg,NY,Other,1970
9615,"Grossinger's Room 7276 $78 day, Liberty, New York",1977.0,10759v.jpg,https://cdn.loc.gov/service/pnp/mrg/10700/10759v.jpg,NY,Other,1970
9616,"Grossinger's lobby corridor, Liberty, New York",1977.0,10760v.jpg,https://cdn.loc.gov/service/pnp/mrg/10700/10760v.jpg,NY,Other,1970
9617,"Grossinger's main lobby, Liberty, New York",1977.0,10761v.jpg,https://cdn.loc.gov/service/pnp/mrg/10700/10761v.jpg,NY,Other,1970
9618,"Grossinger's lobby, Liberty, New York",1977.0,10762v.jpg,https://cdn.loc.gov/service/pnp/mrg/10700/10762v.jpg,NY,Other,1970
9619,"Grossinger's corridor in bridge, Liberty, New York",1977.0,10763v.jpg,https://cdn.loc.gov/service/pnp/mrg/10700/10763v.jpg,NY,Other,1970
9620,"Grossinger's lobby corridor, Liberty, New York",1977.0,10764v.jpg,https://cdn.loc.gov/service/pnp/mrg/10700/10764v.jpg,NY,Other,1970
9621,"Grossinger's main lobby, Liberty, New York",1977.0,10765v.jpg,https://cdn.loc.gov/service/pnp/mrg/10700/10765v.jpg,NY,Other,1970
9622,"Grossinger's ice rink, Liberty, New York",1977.0,10766v.jpg,https://cdn.loc.gov/service/pnp/mrg/10700/10766v.jpg,NY,Other,1970
9623,"Grossinger's bus, Liberty, New York",1977.0,10767v.jpg,https://cdn.loc.gov/service/pnp/mrg/10700/10767v.jpg,NY,Other,1970
9624,"Grossinger's ice rink, Liberty, New York",1977.0,10768v.jpg,https://cdn.loc.gov/service/pnp/mrg/10700/10768v.jpg,NY,Other,1970
9625,"Grossinger's ping pong, Liberty, New York",1977.0,10769v.jpg,https://cdn.loc.gov/service/pnp/mrg/10700/10769v.jpg,NY,Other,1970
9626,"Grossinger's pool, Liberty, New York",1977.0,10770v.jpg,https://cdn.loc.gov/service/pnp/mrg/10700/10770v.jpg,NY,Other,1970
9627,"Grossinger's pool area snapshot, Liberty, New York",1977.0,10771v.jpg,https://cdn.loc.gov/service/pnp/mrg/10700/10771v.jpg,NY,Other,1970
9628,"Grossinger's corridor, Liberty, New York",1977.0,10772v.jpg,https://cdn.loc.gov/service/pnp/mrg/10700/10772v.jpg,NY,Other,1970
9629,"Grossinger's indoor golf, Liberty, New York",1976.0,10773v.jpg,https://cdn.loc.gov/service/pnp/mrg/10700/10773v.jpg,NY,Other,1970
9630,"Grossinger's indoor pool, Liberty, New York",1976.0,10774v.jpg,https://cdn.loc.gov/service/pnp/mrg/10700/10774v.jpg,NY,Other,1970
9631,"Grossinger's pool, Liberty, New York",1977.0,10775v.jpg,https://cdn.loc.gov/service/pnp/mrg/10700/10775v.jpg,NY,Other,1970
9632,"Grossinger's Lou in garden, Liberty, New York",1976.0,10776v.jpg,https://cdn.loc.gov/service/pnp/mrg/10700/10776v.jpg,NY,Other,1970
9633,"Grossinger's art auction, Liberty, New York",1977.0,10777v.jpg,https://cdn.loc.gov/service/pnp/mrg/10700/10777v.jpg,NY,Other,1970
9634,"Grossinger's singles cocktail party, Liberty, New York",1977.0,10778v.jpg,https://cdn.loc.gov/service/pnp/mrg/10700/10778v.jpg,NY,Other,1970
9635,"Grossinger's back path, Liberty, New York",1976.0,10779v.jpg,https://cdn.loc.gov/service/pnp/mrg/10700/10779v.jpg,NY,Other,1970
9636,"Grossinger's tennis center, Liberty, New York",1977.0,10780v.jpg,https://cdn.loc.gov/service/pnp/mrg/10700/10780v.jpg,NY,Other,1970
9637,"Grossinger's pool, Liberty, New York",1976.0,10781v.jpg,https://cdn.loc.gov/service/pnp/mrg/10700/10781v.jpg,NY,Other,1970
9638,"Grossinger's tennis, Liberty, New York",1977.0,10782v.jpg,https://cdn.loc.gov/service/pnp/mrg/10700/10782v.jpg,NY,Other,1970
9639,"Grossinger's tennis center, Liberty, New York",1977.0,10783v.jpg,https://cdn.loc.gov/service/pnp/mrg/10700/10783v.jpg,NY,Other,1970
9640,"Grossinger's indoor pool exterior, Liberty, New York",1976.0,10784v.jpg,https://cdn.loc.gov/service/pnp/mrg/10700/10784v.jpg,NY,Other,1970
9641,"Grossinger's folks in garden, Liberty, New York",1976.0,10785v.jpg,https://cdn.loc.gov/service/pnp/mrg/10700/10785v.jpg,NY,Other,1970
9642,"Grossinger's back above detail, Liberty, New York",1976.0,10786v.jpg,https://cdn.loc.gov/service/pnp/mrg/10700/10786v.jpg,NY,Other,1970
